consumer-complaint	product-in-question	problem-in-question	timely-response	dummy-continuous-1	dummy-continuous-2
on my experian account there is a company reporting a collections account . i have filed a dispute with experian and all they did was send a notice to the collection agency and did not ask the collection agency ( xxxx xxxx xxxx ) if they had documented legal proof that i owe this debt . i visited the office of this collection agency ( xxxx xxxx xxxx xxxx ) in xxxx , az . and they could not provide any documentation of any form . i sent them a registered letter requesting such information and i also contacted the physical therapy office and they could not provide any proof either , nor have they called me with any status regarding the claimed debt as they promised . i advised experian and asked them why they did not require documented proof from the collection agency and they responded that the business can report to them any information that they want . i asked if they require the reporting business to have or provide any type of legal documentation indicating that the person that they are reporting negative information on their credit report , they indicated that no basically the reporting company can report whatever they want and experian in their dispute process will only ask them if they want to continue reporting the information , whether or not they have any legal grounds to do so . my complaint is that the credit reporting agency in their dispute should require that the reporting client of experian should be able to provide legal documentation regarding the information that they are reporting , especially in this electronic age where the information could easily be provided . and if the creditor or collection agency can not provide such documentation then it must be removed . if this agency had any legal documented proof they would have filed legal action against me long ago , as i have lived at the same address for over 24 yrs .	Credit reporting	Incorrect information on credit report	AZ	Closed with explanation	Yes	0.174264471391	3.10655977308
i submitted a dispute regarding houston finance and how it was reporting on my credit and they stated that they would remove the reporting from my credit and it has not been updated . please see below . case number : xxxx back status response disputed houston finance said : explanation of closure we will delete the account from all xxxx credit bureaus . response we never received direct communication from xxxx xxxx concerning her credit bureau rating . we did get a dispute from the credit bureau which we responded was correct . her account was due to pay out xxxx/xxxx/xxxx . xxxx paid the account out xxxx/xxxx/xxxx which was over 120 days late . we will delete the account from all xxxx credit bureaus due to the fact that we did get paid and it was a long time ago . what happened describe what happened so we can understand the issue ... houston finance has been paid off and closed since xxxx and i disputed this account with the credit bureaus and it came back as reported accurate . this account is reporting that it 's 120 days past due and that is impossible if it 's paid off not to mention it was never to the 120 days late . this account is affecting of my credit report and credit rating by inaccurately reporting the status as 120 days late . consent to publish the description of what happened ? consent provided this is about a ( n ) consumer loan : installment loan which of these best describes your issue ? managing the loan or lease desired resolution what do you think would be a fair resolution to your issue ? this account needs to be deleted from all xxxx credit bureaus for violating federal and state laws of consumer reporting .	Consumer Loan	Managing the loan or lease	TX	Closed with explanation	No	0.809165447492	3.11517182469
this company did a background check on me and committed a very serious error by placing in the report information that does not belong to me ; that is , the information is not about me and it is adversely affecting me personally and professionally . i have a clean record , with no problems whatsoever . therefore , i am asking you to help me find out why this serious error was made and to resolve this problem as soon as possible , since it is harming my present and future prospects . for example , the xxxx company xxxx has rejected my application based on this error . i have a similar case regarding xxxx . i filed that claim with you all , and the case number is xxxx .	Credit reporting	Incorrect information on credit report	FL	Closed with explanation	Yes	0.202586465923	3.49027058165
i went through a credit consolidation company called xxxx xxxx xxxx and funds was automatically taking from my bank account from this company . i was under the impression that this company will pay my debts for me however i 'm being sued from a credit card company in attempt to collect this debt . i 'm not really sure on what to do because i have already submitted with court papers .	Debt collection	Taking/threatening an illegal action	FL	Closed with explanation	Yes	0.91348251794	3.16912079518
quicken loans contacted my father while he was xxxx and was not legally supposed to sign any documents . the documents were hidden from me and i found them when my father passed away . i advised quicken loans that he passed away and they told me i could modify or refinance my fathers house . i told them the house was not worth what the amount of the loan was . i had the house appraised in xx/xx/2016 and the house appraised for { $ 230000.00 } . when quicken loans sent someone to appraise my fathers house , they used comps that were not comperable to my fathers home . they used comps not near my dads home and homes that were for sale and did n't sell yet . i opted to do a short sale on the house , quicken loans approved the short sale as well as the va. i have had nothing but headaches since my father passed with quicken loans . they did . a loan with a man that was xxxx , xxxx , xxxx and when i asked them how they could do that , their answer was if he can sign his name he can have a mortgage . quicken loans is the worst place and i would never recommend them to anyone . what they did to my father was a predatory loan and is illegal . i will let everyone know what they did to my father and the home that was in our family for 48 years . they would rather sell the house to a complete stranger then to his daughter . they will receive less then the $ xxxx i offered .	Mortgage	Loan modification,collection,foreclosure	MD	Closed with explanation	Yes	0.0797285330986	3.80586487515
`` i booked a rental car to be picked up in xxxx , xxxx and return at xxxx , xxxx in xxxx 2015 through a website xxxx and pay with my chase ink business plus credit card . the rental fee i paid ( { $ 410.00 } ) in advance included snow tire , one-way drop fee , etc . and other charges . at the time of pick-up , the clerk from rental car company , xxxx , requested i authorize a security charge on my chase ink card and assured me that it 's for security garantee purpose . whe i returned the car in xxxx , i was directed to park the car at a underground parking garage with no human present and just lock and leave it there . my credit card was later charged an additional { $ 900.00 } , and xxxx sent my a bill listing service charges that i either have already paid through xxxx or have never listed in the original service list . i filed a dispute with chase on the duplicate service charges as well as un-listed service charges . my disput was denied by a chase staff xxxx xxxx on the ground that `` '' services were delivered '' . i called chase to find out how i can appeal the decision and i was told the only way was to send a fax . i did send and appeal with all evidence of duplicate/unlisted charges . i stated that i was disputing duplicate and unlisted charges , not whether service delivered . the appeal was denied by the same person ( xxxx xxxx ) simly with the same reason `` '' services were delivered '' . i don 't feel that chase has really looked at my appeal , instead just sent it to the same person who just threw it back to me . ''	Credit card	Billing disputes	CA	Closed with explanation	Yes	0.493447131651	3.96646124612
i had several fraudulent charges that appeared on my account . i had made several appointments with xxxx local banking centers to resolve the issues . the banking center were a party to the delays in reporting the claims and as a result my account accrued additional fees and surcharges . examples of the fraudulent charges : major retailer charges without the store number associated , multiple charges on the same day containing the same transaction number for various amounts , charges at local gas stations for xxxx and xxxx my normal charges , schedule rollovers being delayed , transactions where the major city and state do not match , holds being placed on my account for ghost transactions , my account being charges a fee for reporting fraud .	Bank account or service	Deposits and withdrawals	NJ	Closed with explanation	Yes	0.634613990984	3.91367180816
i took out a mortage in xxxx . the mortgage payemets were affordable the first couple of months of the life of the loan . however , the monthly mortage payments skyrocketed within a the first year of the mortgage loan . the increased on my mortgage payments made it impossible for me to keep making payments on my mortgage loan . now , i am trying to fix my mortgage loan by doing a a short sale but the bank is not allowing the process to go through .	Mortgage	Loan servicing, payments, escrow account	NY	Closed with explanation	Yes	0.911195393928	3.03218350876
`` earlier this year i applied for a walmart credit card through synchronicity bank and was approved with a credit limit of { $ 1000.00 } . today i received a letter from synchronicity bank stating that my credit limit has been cut from { $ 1000.00 } to { $ 250.00 } ( which also happens to be the balance on the card ) . now i did have another account that had a delinquent payment , but that account was caught up and current the next month . so , yes my credit score had fallen a bit , however , another reason my score had fallen was because synchronicity bank decided to close an account through xxxx that i did n't ask for , did n't apply for and never used that had a { $ 0.00 } balance . because it was `` '' closed by the creditor '' hurt my score . i have always paid significantly more than the minimum payment due and had no issues with my walmart credit account . they cut my credit limit by 75 % using a score from 4 months ago and adding the insult `` '' your score has likely not changed significantly since the date of this score '' . i searched the internet to find out what a significant change in my score would be and found out that an increase or decrease or xxxx is significant . well , since the date of the score they used and basically saying that i would n't be able to raise my score.. i have increased my score by xxxx . i was so insulted by the actions by syncronicity bank that i called and cancelled my card only to be insulted by the customer service agent i was talking to . i decided to close this card before they used a credit score from 10 years ago to close the card and have another `` '' closed by credit granter '' mark on my record . ''	Credit card	Credit line increase/decrease	MN	Closed with explanation	Yes	0.249559005448	3.95523141069
bank of america closed a keep the change rewards savings account that i had for a few years . seems like they were being discriminatory and retaliating after i filed a chapter xxxx bankruptcy . the bank claims to have sent a letter in the mail however , i never received a letter stating the account would be closed if there was n't a { $ 25.00 } minimum balance . then a branch manager felt it was closed due to inactivity . although , there 's regular activity because it is a keep the change savings . on friday , xxxx xxxx , 2016 , i deposited a check in the amount of { $ 800.00 } via the atm and sunday went to withdrawl the money to pay my house note . the account showed up via the atm but nothing appeared on the balance . after hours on the phone , i managed to get a claims rep to complete an xxxx , claims dept re : atm error claim to locate the deposit and transfer to the primary checking .	Bank account or service	Account opening, closing, or management	CA	Closed with monetary relief	Yes	0.781455061047	3.77542521543
there is a discrepancy between payments and what is owed . the auto dealership contract does not comply with lender . payment started at { $ 13000.00 } and it has been a year that i have been paying of xxxx/month . i checked my payoff quote and i received { $ 13000.00 } . i am paying off another vehicle which i receive da month before purchasing with santander . the payment started at { $ 30000.00 } and our pay off is xxxx . our payment is xxxx/month . if i am paying half from the other vehicle , my pay off quote should have been reduced to $ xxxx ; not { $ 13000.00 } .	Consumer Loan	Taking out the loan or lease	WA	Closed with explanation	Yes	0.603769406396	3.96386793899
my previous company was supposed to pay my xxxx from an incident i had at work . they paid most of the bills but forgot to pay xxxx and now they are comming after me when they where put into collection without me even knowing .	Debt collection	Communication tactics	FL	Closed with explanation	Yes	0.220353973054	3.58427181606
i deposited a check to my wells fargo checking account for { $ 8900.00 } on xxxx xxxx , 2016. the check was written by my sister on her xxxx checking account . the check was processed and the funds were withdrawn from the xxxx account on xxxx xxxx 2016. i have a copy of the processed check . wells fargo sent me a message to my online account the the funds were being held until xxxx xxxx , 2016 due to a bad signature . i was told by a customer service rep over the phone and also by my branch manager ( in person ) that the funds were being held because there were not enough funds in the xxxx account account . xxxx different phone service reps told me that the branch has the discretion to release the funds and the branch manager told me that there was nothing that she could do since the system put a hold on the check . i would like to know if i have any options to get my funds released and if this is a legal practice .	Bank account or service	Deposits and withdrawals	PA	Closed with non-monetary relief	Yes	0.297291750128	3.82847435097
the mortgage company ( green tree servicing llc ) sends billing statements out late or not all . many times the statements are not up to date ( correct billing amount ) . then they hit you with late fees and bombard you with harassing phone calls throughout the day trying to get you to pay by credit card over the phone . when i purchased the property , my aggregate credit score was xxxx and i have n't had these problems with previous mortgage companies .	Mortgage	Loan servicing, payments, escrow account	TX	Closed with explanation	Yes	0.640687287476	3.93833576198
`` i am trying to start the process to `` '' recast '' my mortgage . i have been on the `` '' making homes affordable '' program for the last 5 years* . the bofa sent me a notice that a `` '' recast '' was available if we wanted to keep our mortgage payment at a lower level , who would n't ? i missed the deadline for getting the notarized paper work back to them . i called the help phone number , xxxx , ( on xx/xx/2016 ) to see if i could send the request in late . i was asked to hold while the agent checked to see if they would send me new forms . i was told to check back on a daily basis to see if my request had been granted . i called back ( xxxx/xxxx/2016 ) and was told to hold , the agent checked and told me to call back as no decision had been made . i had been through this dodge before with xxxx xxxx . i was going to call back this morning to check again . then i thought the best thing to do was contact cfpb . *you helped me before when bofa reported me 90 days overdue . with that incident i requested a posting printout from them and found xxxx major problems 1. they were posting my payments to `` '' unapplied cash '' . 2. they showed xxxx or xxxx transactions to my account but the `` '' dump '' showed xxxx . i have other problems with them but i will not bother you with them now . thank you xxxx xxxx xxxx xxxx xxxx ''	Mortgage	Settlement process and costs	WA	Closed with non-monetary relief	Yes	0.985523628683	3.45350906693
i received a harassing and thearting call on xx/xx/xxxx from a female stating she 's from xxxx xxxx company and her firm has been hired to collect a debt of { $ 730.00 } and we could make a payment arrangement of { $ 120.00 } for 6mths xxxx payment due by xx/xx/xxxx or they will be meeting with a judge in 2 days to issue a body of attachment on me and have the xxxx put me in jail until on this account , stating the account was fraud . i then ask her when did this supposed debt occurred , she stated in xx/xx/xxxx . i informed her i paid off this debt so i have no knowledge of what you 're talking about ; she stated do n't worry the xxxx will pick me up and inform me . i ask her if she could seen me some information on her company so i could look this business up on the xxxx because i 've been receiving numerous scam calls about accounts i 've paid off/or never heard of ; and i also told her i could n't pay { $ 120.00 } by xx/xx/xxxx due to the fact i 'm currently not working on medical leave and not receiving any financial assistance . she said they will be forward my information over to the judge to issue out the body of attachment order and then hung up . so i then call back hysterical crying because i never been to jail or threatening like this before and i did n't know what to do cause i do n't know anything about this debt or have money to pay debt , let alone pay for bail ; so this time a guy by the name of xxxx xxxx answered and i explain everything that happen on my previous call to him , and he responded basically the same way as the other lady saying yea they 'll be going to a judge in 2 days to get this body of attachment on me . so he offered me the same payment option of { $ 120.00 } for 6mths , but then included a xxxx processing fee each month totaling { $ 130.00 } for 6mths xxxx payment due on xx/xx/xxxx . xxxx xxxx ask me for my card info , i stated to him i do n't have bank card i 'll have to go to xxxx and get a prepaid visa ; he said ok call me back with the card info . i stated , but first can you email me information stating who/what i owe and information on your company xxxx xxxx ; he said yes he 'll send that right to me . i called back about xxxx hrs later asking for xxxx xxxx , the lady answered stating his in a meeting scheduling he hearing for court for my body of attachment then she said hold xxxx moment here he is . xxxx xxxx came to the phone and said ok xxxx xxxx can i have the visa info . i stated yea but i have n't receive the email i requesting about information regarding your company so i could make sure your business is n't a scam ; he then hung up on me . i called back the lady answered again threatening me again stating it 's to late they 're getting ready to submit the request for a hearing with the judge , i then got scared and agreed to set up { $ 120.00 } plus { $ 10.00 } ( processing fee ) totaling { $ 130.00 } so i would n't go jail . i ask her would they send me the info i request i got this email from the company xxxx xxxx xxxx xxxx xxxx xxxx xxxx , ny xxxx ph : xxxx xxxx , xxxxre : original creditor : xxxx creditor : xxxx xxxx # : xxxxfile no . : xxxxssn : xxxxxxxxplease be advised that our office has agreed for you to bring your delinquent account to a close . per your conversation xx/xx/xxxx with the attorneys we hired , you have agreed to pay the full balance in payments . you agreed to make xxxx ( xxxx ) payments in the amount of { $ 130.00 } monthly starting xx/xx/xxxx . the xxxx xxxx payments have be done via debit card . please contact us when the new card info comes in as the card you gave us expires xx/xx/xxxx . once we are in receipt of the full amount and funds have cleared , the trade line on your credit report will be updated . if funds are charged back this letter will be null and void and the trade line will be replaced back on your credit report . federal law requires we notify you that this comfede	Debt collection	Taking/threatening an illegal action	LA	Closed with explanation	Yes	0.9634101739	3.90256517974
loancare , xxxx , va xxxx is the worst mortgage company in the us and has been a huge problem since it was purchased from xxxx . they have taken out loan pmt from autowithdrawl on the wrong dates twice , causing overdraft fees , they have taken out pmts twice in one month , they have sent letters regarding nonpayment of property taxes . my taxes are paid in full as of xxxx xxxx . i have sent them documentation of these transactions and they still say i have to send them more info regarding prop taxes . the voice mail to talk to someone takes at least 10 minutes per try . their system disconnects or does no connect to the supervisor when requested . these people should be stopped . xxxx and xxxx have many many many complaints about this company . it is mortgage xxxx and they have to be shut down .	Mortgage	Loan servicing, payments, escrow account	CA	Closed with explanation	Yes	0.0950034210165	3.701697108
i sent complaint letters to xxxx , where i requested them the investigation of few suspicious and inaccurate accounts in my credit report . they received the xxxx xxxx on xxxx , 2015 and the xxxx xxxx on xxxx xxxx , 2015. as of today 's date , i have not received any answer from them . i am desperate because i would like to buy my house and this situation is greatly affecting that possibility . they have exceeded the time allotted for investigating and have not answered any of my questions . this further supports my suspicions that the information is not mine . i do not believe that i am a victim of identity theft , i just feel that the information was mistakenly reported to my credit history	Credit reporting	Credit reporting company's investigation	GA	Closed with non-monetary relief	Yes	0.800383149708	3.52122326608
excuse any/ all spelling errors , the message was n't clear . i had returned a phone call that stated a complaint was being filed against me for a debt from 2005. the company sounded like xxxx and associates and from a lady by the name of xxxx xxxx , phone number xxxx xxxx xxxx xxxx . she said my hr department was already being contacted to file a judgement . i have recently closed a bankruptcy case ( end of xxxx ) and no where was that debt listed on my report nor any attempt to collect it has been attempted until this point . she said the original amount was around { $ 2400.00 } and now it is over { $ 6000.00 } . she was also very threatening towards me on the phone when i hesitated to give her any personal information .	Debt collection	Taking/threatening an illegal action	MO	Untimely response	No	0.543727018709	3.92135938772
i had a huge issue with american express for my credit card when i requested to have my name revised and my address updated . 1. i have not receive my new credit card as promised . 2. i have not been reimbursed the expenses i incurred to verify my identity as i told . this is all recorded and i have submitted the invoice as well as the request of a credit for the harassment they incurred .	Credit card	Customer service / Customer relations	MI	Closed with monetary relief	Yes	0.0281440640163	3.31888999228
ally financial assessed excess wear on xxxx chevy maiibu returned by xxxx xxxx to xxxx xxxx xxxx xxxx ny on xxxx xxxx 2014 in the amount of { $ 1000.00 } . xxxx xxxx paid out on xxxx/xxxx/2014 an amount of { $ 650.00 } for policy number xxxx , claim xxxx . ally refuses to credit xxxx 's account and continues to request payment of original { $ 1000.00 } . ally in violation to federal fair and accurate credit transactions act reported original balance as delinquent to credit bureaus . ally continues to investigate matter further and refers matter to collection agency who insist even if xxxx xxxx did make partial payment , xxxx still owes the original amount ( per xxxx xxxx xxxx xxxx .	Consumer Loan	Managing the loan or lease	CT	Closed with monetary relief	Yes	0.266963327331	3.00085124989
ally bank doesnt accept other form of identification but a social security number	Bank account or service	Account opening, closing, or management	FL	Closed with explanation	Yes	0.860445711984	3.42997614054
i have had trouble making payments on my macy 's credit card . i do all of my payments online and macy 's is the most troublesome . they offer a payment tab on their store credit card online account profile but the site is almost always blocked . i tried from several sources to complete this request and then resorted to calling them at their customer service line xxxx @ xxxx , only to hear a message stating that i should call during regular business hours . making it this difficult to make a payment is their standard memorandum operandi . i now have to go back to paper billing to have a consistent and reliable way to pay my bills .	Credit card	Billing statement	CA	Closed with monetary relief	Yes	0.193897265663	3.27911633259
my husband lost his job and i was unable to pay my credit card payment for some time . after my account charged off capital one has sent my account to a collection agency xxxx attorney 's at law . i began making token payments every few months and i got a letter from xxxx stating that as long as i continued to pay according to the agreement that we had made they would not take my account to court . i have never spoken on the phone with them , i have never made any sort of arrangements with them . so i continued to make payments when i could , as much as i could . i did not get monthly billing statements , i did not even know what my balance was at any given time . in xxxx 2015 i did finally get a bill stating that i owed { $ 1100.00 } on my account and for xxxx my husband paid off my account for me on xxxx/xxxx/2015 . to my horror i just discovered that this firm has filed suit against me in court case xxxx . to my knowledge my account , although previously charged off , should be paid in full and should be reporting as such to the credit agencies now . i feel that this is a violation of udaap as it was deceptive to pretend that they had entered into some sort of an agreement with me without ever speaking with me . i feel it is abusive to continue to collect a debt and even file suit against a debtor that has paid off their account . i feel that it is unfair to not send monthly billing statements to a customer and expect them to know what is owed on a loan . service providers for large banks should be held to the same standard as the big banks .	Credit card	Other	CA	Closed with explanation	Yes	0.160098803156	3.67597377575
i closed my account with xxxx xxxx in xxxx 2014. the effective date in my cancellation confirmation email was xxxx xxxx , 2014. disconnect order number : xxxx . they continued to bill me for xxxx months after the fact ( xx/xx/xxxx and xx/xx/xxxx ) . i confirmed with xxxx that my account was paid off in full when i canceled the account for xx/xx/xxxx . i just received a call from debt collectors today without any prior notice and they refused to let me speak with someone to xxxx to dispute the claim .	Debt collection	Cont'd attempts collect debt not owed	DC	Closed with explanation	Yes	0.677941529872	3.35924409349
xxxx , equifax , and xxxx placed fraud alerts on my credit history without my permission .	Credit reporting	Credit monitoring or identity protection	FL	Closed with explanation	Yes	0.721740413422	3.06964759808
this debt pertains to an old apartment community which i believe is illegally attempting to report debts , as the community itself is in extremely poor condition and we were not originally notified of any problems upon move out . the company they have hired to collect the debt has refused to provide verification in the previous 4 years that i have been trying to obtain it . three letters and three phone calls and they continue to call despite the fact that it is illegal . they threaten and condescend despite the fact that this is n't about the money , it 's about the legality of the debt to begin with and their failure to comply with the law .	Debt collection	Disclosure verification of debt	TX	Closed with explanation	Yes	0.752422837127	3.7497667454
xxxx , a collection agency , reported today that i have a balance to xxxx xxxx of { $ 160.00 } and { $ 80.00 } through transunion and xxxx , respectively . they reported identical information xxxx to transunion , resulting to a total balance of { $ 160.00 } . i do n't know how they made the report to xxxx . i do n't have access to xxxx considering they are not included in xxxx xxxx reports . the actual balance was { $ 1000.00 } but the way they reported it was misleading . they claimed that there was a high balance of { $ 920.00 } and an open balance of { $ 80.00 } . the truth of the matter is that , the account had been paid in full since xxxx xxxx , 2015 with a xxxx time payment of { $ 1000.00 } . the said agency became fully aware of such payment when they requested copies the attached proof of payment , in which my husband faxed to them on xxxx xxxx , 2015 at xxxx xxxx . to make things worst , they also reported the same report on my husband 's credit report despite the account being under my name alone .	Credit reporting	Incorrect information on credit report	CA	Closed with explanation	Yes	0.716476850307	3.7469287032
i completed ch xxxx bankruptcy in xxxx xxxx and begin to receive notice that i owed xxxx in additional mortgage payment to wells fargo bank . i have asked , in writing , since xxxx xxxx for an accounting of how they have come up with this figure . wells fargo has my mortgage in foreclosure status sale , date unknown . this is very unfair and the investigation has taken an unreasonable length of time . monthly i receive notice extending the date of the conclusion of the investigation .	Mortgage	Loan servicing, payments, escrow account	CA	Closed with non-monetary relief	Yes	0.250003644507	3.54841818623
enhanced recovery corpaccount number : xxxx xxxx xxxx , xxxx , fl xxxx : xxxx . fax : xxxx sir or madam : i am a victim of identity theft . an identity thief used my personal information without my permission to open an account several account in my name this debt is not mine . i have enclosed proof of my identity and a copy of my identity theft report . in accordance with the fair debt collection practices act , i am asking you to stop collection proceedings against me and stop communicating with me about this debt , except as the fair credit reporting act allows . i also ask that you notify credit collection services or any company associate with this account # xxxx and tell them the debt is the result of identity theft . i have enclosed a copy of the federal trade commission 's police report notice to furnishers of information . it explains your responsibilities under the fair credit reporting act ( fcra ) . the fcra requires that debt collectors give an identity theft victim documents related to an account if the victim asks . please send me copies of all records relating to the account , including : date account open all sign original contract account applications made on paper , online , or by telephone account statements or invoices records of payment or charge slips delivery addresses associated with the account records of phone numbers used to activate or access the account signatures on applications and accounts investigators reportplease send me a letter explaining what you have done to : enhanced recovery corp inc or any company associate with this account that the debt is the result of identity theft stop collection proceedings against me stop reporting information about the debt to credit reporting companies provide me with the records i requestthank you for your cooperation . sincerely , xxxx , xxxx sec # xxxx dob xxxx xxxx xxxx xxxx xxxx xxxx xxxx , fl xxxx	Debt collection	Cont'd attempts collect debt not owed	FL	Closed with non-monetary relief	Yes	0.414271734221	3.40140250996
`` they keep harassing me using fake numbers from the xxxx xxxx assistance hotline . they will call saying that they were going to serve me papers and come put me in jail over a payday loan . they even went as far as threatening to come up to my job if i dont abide by they 're rules and `` '' laws '' that they have . lied saying that i commited bank fraud when i simply had to change debt card 's due to unauthorized activity on my account . ''	Payday loan	Charged fees or interest I didn't expect	TX	Closed with explanation	Yes	0.334031071909	3.07808738559
i am filing a complaint because transunion has ignored my request to provide me with the documents that their company have on file that were used to dispute the account i disputed . being that this is gone pass the 30 day mark and can not verify these accounts under section 611 ( 5 ) ( a ) of the fcra , they are required to promptly delete all information that can not be verified , that i have disputed . please resolve this manner as soon as possible thank you	Credit reporting	Credit reporting company's investigation	GA	Closed with non-monetary relief	Yes	0.799081574556	3.65861636423
i opened this card under the assumption i would receive xxxx thankyou points upon opening the card , with a spending requirement of { $ 0.00 } . i 've called-in numerous times to hear these points would be awarded within 1 to 2 billing cycles . i just want these points so i can end this relationship with citi .	Credit card	Application processing delay	IL	Closed with non-monetary relief	Yes	0.163382058705	3.89574306794
northeast credit collect listed pase id theft accounts on my credit files , they 've split one bill into xxxx and made xxxx separate entries on my credit report . i 've spoken to the original creditor of the xxxx debt , they told me the account should be listed as one account and that they will never sell the debt and that should contact xxxx is in charge of collecting the debt . since that 's the case it means xxxx gave permission to northwest collections & credit who account no . xxxx from xxxx xxxx xxxx on place on my credit file on xxxx xxxx . xxxx other companies also reported the accounts in the same 30 day period are - & gt ; xxxx/xxxx/2015 xxxx , xxxx/xxxx/2015 commonwealth financial , xxxx/xxxx/2015 north east credit & collect..theres no way all xxxx companies can have the legal right to pursue collections at the same time . also north east credit & collect is violating hippa by listing it as a debt from xxxx xxxx xxxx . they also listed the xxxx debt as xxxx accounts , the original creditor told me it should be only xxxx account , meaning north east credit & collect maliciously reported one debt multiple times to do as much damage to my scores as possible.. xxxx has been notified it was from id theft	Debt collection	Cont'd attempts collect debt not owed	NV	Closed with explanation	Yes	0.619094310626	3.89998785128
a new york address is on my personal information . i have never lived in new york and this is the 3rd time i have reported this error ! what do i have to do to have this wrong address removed ?	Credit reporting	Incorrect information on credit report	FL	Closed with explanation	Yes	0.436073694791	3.53119240862
`` a collection agency called admin recovery has been calling my workplace . i 'm usually too busy to take personal phone calls while i 'm working so a coworker will take a message for me . this evening , a representative who called himself `` '' xxxx '' called after i had already left and told my coworker that if i did n't call him back that he was going to call my company 's corporate office to complain and he hung up on her . i do n't appreciate my job being threatened over something like this . the behavior being exhibited by this company is , in my opinion , highly unethical . i moved last xxxx and none of my mail got forwarded . it took a while to get it settled and put me really far behind on some of my bills . i 'm catching up as fast as i can but i 'm a single mother working xxxx hours a week in a xxxx and it 's hard . i ca n't believe that man would threaten to call corporate on me like that ! ''	Debt collection	Communication tactics	NC	Closed with explanation	Yes	0.464061487282	3.40101114543
i would like file a complaint against sps and xxxx . we have been going back and forth with both banks since xxxx 2016 to gain approval for the short sale of our home . we have a qualified buyer willing to pay full asking price for our home and we have yet to hear back from them . they are requesting multiple forms of the same paperwork , dragging their feet and delaying the process . we have done everything on our end to ensure the home does not go into foreclosure by getting any and all requested paperwork in in a timely manner and will be filing a request for mediation to avoid going to foreclosure .	Mortgage	Loan modification,collection,foreclosure	MD	Closed with explanation	Yes	0.735665856559	3.81439284682
i have an unverified account from portfolio rc . i had previously disputed this account . i have never done business with portfolio rc pursuant to the fair debt collection practices act ( fdcpa ) 15 u.s.c.1692g , i dispute the validity of the debt purport i owe . i request that portfolio rc provide verification of the following : 1. the original application or contract ; 2. any and all statements allegedly related to this debt ; 3. any and all signed receipts ; 4. any and all canceled checks ; 5. original date of default and collection activity begin 6. whether you purchased the debt , and if so , the amount paid for the debt 7. the date ( s ) the debt allegedly accrued ; 8. an itemization of the costs , including an accounting , for any additional interest , charges , or other fees placed on this account . i want to request that portfolio rc cease and desist all further communications and collection actives and provide the verification of the purported debt .	Debt collection	Disclosure verification of debt	CT	Closed with explanation	Yes	0.390898994338	3.7725193746
on xxxx/xxxx/2016 i requested xxxx and its xxxx.to review my file and consider a resolution through a complaint i file on above mentioned date . i am now employed and have established myself again and i am able to retain my home . my complaint id is xxxx . the reason for my default has to do with the loss of my job . xxxx xxxx was consistently informed of the progress i have made . we are in foreclosure and looking for a sale day . i am want to retain my home for us and our xxxx children . please i have now send another package to the new servicing co by th e name of xxxx . i have also done a forensic review of my file and found discrepancy 's . i am attaching it for your review . i need to keep my home i would appreciate a quick response .	Mortgage	Loan modification,collection,foreclosure	NY	Closed with explanation	Yes	0.0309674471834	3.28266469316
our mortgage company is not working with us on trying to get a resolution on our past due amount owed . they are not workign with us and will not let us know what we can do to save outr home . i am trying to get something since i was laid off back in xxxx . i am working now but no one will call me or work with me on a resolution no matter what i try to work out or file for i am always told by sps that we do not qualify .	Mortgage	Loan modification,collection,foreclosure	OH	Closed with explanation	Yes	0.687030596227	3.66210829956
i was not approved for a transaction i was purchasing with my credit card one day last summer , and when i called the bank they stated the account was on hold for a bankruptcy . i then went to get my credit report from online and saw a bankruptcy and judgement that i have no knowledge of whatsoever . i then went to file a police report , i sent documents including my ftc affidavits and dispute letters which i sent to the alleged creditors and it appears they are in some kind of ponzi scheme or false deception against the people to not disclose valid information or not investigate validate any proof verified and signed by a witness of a notary . the reporting agencies are not following lawful procedure . the information being reported is not accurate information . i have been a victim of fraud and contacted the ftc all these illegal actions are hurting me and my family . i have never filed for any bankruptcy at any time and do not know how all these accounts are being opened in my name fraudulently . this item did not occur as presented . please contact the government agency that is reporting it to verify the detatils , if you do not remove it from my records provide me with written proof of every detail shown in your entry . this is some information i have requested from this credit reporting agency , and i 've yet to received any correspondence about the fraud to be removed .	Credit reporting	Incorrect information on credit report	IL	Closed with non-monetary relief	Yes	0.935242722526	3.38054447752
i have been a chase customer since they bought wamu , so 8 years now . they just closed my account with no notice and no notification . i have money in it . i do n't understand what is happening . i want my account back .	Bank account or service	Account opening, closing, or management	IL	Closed with explanation	Yes	0.252868071232	3.41294719717
i was contacted by halsted financial services.i asked if they could send me a copy of the paperwork that determined i hold the debt . they refused to provide me with the paperwork as well as hung up on me . i called back xxxx 4 times after being hung up continuously . after finally speaking with someone and requesting the documents again i was told no multiple times and that i would experience wage garnishments as well as being sued in court if i did not settle the debt immediately . i again asked for the proper documentation that showed i owed the debt the representative refused to send me the paperwork . i asked to speak with their supervisor and was immediately told no that is not possible at this time . i said i will have nothing further to discuss with you until speaking with your supervisor i was hung up on . i 've been called back and got the company name to file the complaint .	Debt collection	Communication tactics	NH	Closed with explanation	No	0.972076451874	3.90530772437
